2018/10/19,2671.0788,2674.1377,2564.9433,2576.3608
2018/10/18,2603.989,2665.2216,2603.1629,2665.2216
2018/10/17,2682.7645,2704.6787,2636.602,2696.0779
2018/10/16,2666.7645,2720.4346,2656.3757,2688.9997
2018/10/15,2689.3529,2735.3254,2685.827,2728.9891
2018/10/12,2730.0467,2739.511,2656.4508,2695.581
2018/10/11,2705.451,2786.8996,2681.1799,2767.8065
2018/10/10,2854.5839,2873.1468,2830.6992,2852.3796
2018/10/09,2849.5253,2863.4713,2839.2285,2841.9117
2018/10/08,2844.8371,2902.9546,2838.1594,2898.9875
2018/09/28,2954.7541,2955.1863,2923.8015,2926.3702
2018/09/27,2923.7344,2943.408,2918.0163,2938.4768
2018/09/26,2939.5295,2961.0662,2914.9273,2917.011
2018/09/25,2912.6062,2921.9641,2902.1425,2906.2191
2018/09/21,2929.735,2929.7355,2850.5931,2863.0346
2018/09/20,2858.1797,2873.6058,2852.7534,2861.2291
2018/09/19,2859.8434,2875.8229,2818.0635,2822.0542
2018/09/18,2827.4588,2827.7252,2769.0967,2769.0967
2018/09/17,2776.9649,2797.3906,2772.9019,2797.3906
2018/09/14,2808.2616,2822.1933,2801.5951,2815.7363
2018/09/13,2813.4226,2816.0685,2778.4346,2805.7463
2018/09/12,2781.5004,2798.232,2772.1186,2785.2878
2018/09/11,2790.5853,2807.1293,2777.881,2794.4399
2018/09/10,2795.4777,2831.0386,2793.1984,2825.341
2018/09/07,2829.8455,2857.3538,2810.3406,2823.9498
2018/09/06,2818.6095,2847.7714,2810.3615,2824.8621
2018/09/05,2831.9567,2875.1109,2831.9567,2870.7981
2018/09/04,2880.4565,2886.8012,2840.3973,2849.0916
2018/09/03,2849.1819,2851.4167,2819.4301,2844.6205
2018/08/31,2853.904,2874.2688,2838.4936,2859.0054
2018/08/30,2867.009,2911.9225,2865.5538,2900.1676
2018/08/29,2900.1299,2909.8304,2892.8462,2905.9689
2018/08/28,2909.2278,2923.2971,2900.2227,2913.7524
2018/08/27,2912.2955,2912.2956,2865.5771,2865.5771
2018/08/24,2858.3524,2878.7037,2833.0297,2845.3615
2018/08/23,2853.2741,2865.2275,2828.3037,2843.0475
2018/08/22,2842.7774,2860.9767,2836.95,2860.9767
2018/08/21,2862.9426,2868.5588,2823.5947,2827.862
2018/08/20,2825.8874,2825.8876,2778.3225,2799.2136
2018/08/17,2794.9079,2859.2656,2791.3555,2852.5211
2018/08/16,2832.905,2862.0225,2798.8378,2818.4281
2018/08/15,2851.8375,2908.9334,2849.7195,2908.4583
2018/08/14,2912.3548,2921.261,2897.241,2912.1356
2018/08/13,2917.5315,2921.6544,2872.1039,2899.8244
2018/08/10,2927.4297,2938.7808,2908.7466,2923.3508
2018/08/09,2926.4773,2934.1184,2855.0,2858.5269
2018/08/08,2873.751,2911.2833,2870.6023,2902.0996
2018/08/07,2910.784,2910.784,2823.3911,2839.9025
2018/08/06,2832.9963,2890.9481,2819.4963,2865.8116
2018/08/03,2869.9206,2908.9631,2869.9041,2893.9953
2018/08/02,2898.8406,2948.4017,2855.3213,2948.4017
2018/08/01,2958.0507,3034.4923,2957.4149,3018.9131
2018/07/31,3012.495,3021.1885,2989.3197,3002.5335
2018/07/30,3004.7916,3033.0618,2985.1153,3007.7938
2018/07/27,3009.5283,3026.4264,2999.5734,3015.9356
2018/07/26,3018.6076,3053.3212,3011.7753,3043.3583
2018/07/25,3041.1007,3050.2133,3031.0179,3049.3071
2018/07/24,3043.1279,3049.3297,2997.7633,2997.7633
2018/07/23,2994.8913,2999.1319,2942.5264,2948.3756
2018/07/20,2963.1474,2972.1728,2884.0202,2900.6737
2018/07/19,2903.601,2937.6455,2895.1428,2922.9484
2018/07/18,2918.9978,2951.6741,2917.7197,2934.2412
2018/07/17,2930.3694,2939.6101,2905.8614,2939.5548
2018/07/16,2947.0582,2971.6972,2937.0171,2960.7618
2018/07/13,2965.0133,2969.5118,2952.0728,2965.2805
2018/07/12,2971.8183,2978.6906,2902.0273,2902.0273
2018/07/11,2909.0853,2926.4599,2882.5202,2912.0285
2018/07/10,2961.2966,2962.2164,2932.9738,2952.9993
2018/07/09,2948.1774,2948.8905,2882.4804,2882.4804
2018/07/06,2877.0091,2899.7122,2818.0628,2860.3455
2018/07/05,2862.988,2908.7294,2856.7369,2885.4472
2018/07/04,2889.426,2925.1232,2884.2056,2907.7244
2018/07/03,2918.4954,2918.4954,2850.9361,2905.5912
2018/07/02,2906.6232,2980.1638,2886.9739,2975.8708
2018/06/29,2981.9947,2983.0114,2913.8691,2921.6942
2018/06/28,2918.6346,2959.6654,2913.9645,2932.2964
2018/06/27,2946.2326,2989.3619,2931.1407,2976.913
2018/06/26,2979.1314,2985.1267,2936.4323,2963.9083
2018/06/25,2994.7035,3046.399,2993.1733,3040.9947
2018/06/22,3026.6174,3028.955,2971.4869,2990.8506
2018/06/21,3012.0782,3079.9387,3008.724,3049.9747
2018/06/20,3053.8857,3064.1792,3008.2118,3026.9428
2018/06/19,3045.6621,3126.3173,3007.4412,3123.8323
2018/06/15,3165.0047,3193.1503,3151.1989,3181.2255
